"studyName","Name","Latitude (º)","Longitude (º)","Grid code","Notes"
"Sampling Grid",045.400,-68.43406,-73.35139,2,
"Sampling Grid",045.450,-68.39994,-73.43004,2,
"Sampling Grid",045.500,-68.36579,-73.50844,2,
"Sampling Grid",045.550,-68.33161,-73.58662,2,
"Sampling Grid",045.600,-68.29739,-73.66456,2,
"Sampling Grid",045.650,-68.26314,-73.74226,2,
"Sampling Grid",045.700,-68.22886,-73.81974,2,
"Sampling Grid",045.750,-68.19454,-73.89698,2,
"Sampling Grid",045.800,-68.16018,-73.97399,2,
"Sampling Grid",045.850,-68.1258,-74.05077,2,
"Sampling Grid",045.900,-68.09138,-74.12733,2,
"Sampling Grid",045.950,-68.05693,-74.20365,2,
"Sampling Grid",045.100,-68.02244,-74.27975,2,
"Sampling Grid",045.105,-67.98792,-74.35562,2,
"Sampling Grid",045.110,-67.95337,-74.43127,2,
"Sampling Grid",045.115,-67.91879,-74.50669,2,
"Sampling Grid",045.120,-67.88418,-74.58189,2,
"Sampling Grid",045.125,-67.84953,-74.65686,2,
"Sampling Grid",045.130,-67.81485,-74.73161,2,
"Sampling Grid",045.135,-67.78014,-74.80615,2,
"Sampling Grid",045.140,-67.7454,-74.88046,2,
"Sampling Grid",045.145,-67.71063,-74.95455,2,
"Sampling Grid",045.150,-67.67583,-75.02842,2,
"Sampling Grid",045.155,-67.641,-75.10208,2,
"Sampling Grid",045.160,-67.60613,-75.17552,2,
"Sampling Grid",045.165,-67.57124,-75.24874,2,
"Sampling Grid",045.170,-67.53631,-75.32175,2,
"Sampling Grid",045.175,-67.50136,-75.39454,2,
"Sampling Grid",045.180,-67.46637,-75.46712,2,
"Sampling Grid",045.185,-67.43136,-75.53948,2,
"Sampling Grid",045.190,-67.39631,-75.61164,2,
"Sampling Grid",045.195,-67.36124,-75.68358,2,
"Sampling Grid",045.200,-67.32614,-75.75532,2,
"Sampling Grid",050.000,-68.67634,-72.62073,2,
"Sampling Grid",050.500,-68.64256,-72.70133,2,
"Sampling Grid",050.100,-68.60874,-72.78169,2,
"Sampling Grid",050.150,-68.57488,-72.86182,2,
"Sampling Grid",050.200,-68.54098,-72.9417,2,
"Sampling Grid",050.250,-68.50705,-73.02134,2,
"Sampling Grid",050.300,-68.47309,-73.10074,2,
"Sampling Grid",050.350,-68.43909,-73.1799,2,
"Sampling Grid",050.400,-68.40505,-73.25883,2,
"Sampling Grid",050.450,-68.37098,-73.33752,2,
"Sampling Grid",050.500,-68.33688,-73.41597,2,
"Sampling Grid",050.550,-68.30274,-73.49419,2,
"Sampling Grid",050.600,-68.26856,-73.57218,2,
"Sampling Grid",050.650,-68.23435,-73.64993,2,
"Sampling Grid",050.700,-68.20011,-73.72745,2,
"Sampling Grid",050.750,-68.16583,-73.80474,2,
"Sampling Grid",050.800,-68.13152,-73.8818,2,
"Sampling Grid",050.850,-68.09718,-73.95863,2,
"Sampling Grid",050.900,-68.0628,-74.03523,2,
"Sampling Grid",050.950,-68.02839,-74.11161,2,
"Sampling Grid",050.100,-67.99395,-74.18776,2,
"Sampling Grid",050.105,-67.95948,-74.26368,2,
"Sampling Grid",050.110,-67.92497,-74.33937,2,
"Sampling Grid",050.115,-67.89043,-74.41485,2,
"Sampling Grid",050.120,-67.85586,-74.4901,2,
"Sampling Grid",050.125,-67.82125,-74.56512,2,
"Sampling Grid",050.130,-67.78662,-74.63993,2,
"Sampling Grid",050.135,-67.75195,-74.71451,2,
"Sampling Grid",050.140,-67.71725,-74.78888,2,
"Sampling Grid",050.145,-67.68252,-74.86302,2,
"Sampling Grid",050.150,-67.64776,-74.93695,2,
"Sampling Grid",050.155,-67.61297,-75.01066,2,
"Sampling Grid",050.160,-67.57814,-75.08415,2,
"Sampling Grid",050.165,-67.54329,-75.15743,2,
"Sampling Grid",050.170,-67.5084,-75.23049,2,
"Sampling Grid",050.175,-67.47349,-75.30334,2,
"Sampling Grid",050.180,-67.43855,-75.37598,2,
"Sampling Grid",050.185,-67.40357,-75.4484,2,
"Sampling Grid",050.190,-67.36857,-75.52061,2,
"Sampling Grid",050.195,-67.33354,-75.59261,2,
"Sampling Grid",050.200,-67.29847,-75.6644,2,
"Sampling Grid",055.000,-68.64694,-72.52807,2,
"Sampling Grid",055.500,-68.61319,-72.60871,2,
"Sampling Grid",055.100,-68.57942,-72.68912,2,
"Sampling Grid",055.150,-68.5456,-72.76928,2,
"Sampling Grid",055.200,-68.51175,-72.8492,2,
"Sampling Grid",055.250,-68.47787,-72.92888,2,
"Sampling Grid",055.300,-68.44395,-73.00833,2,
"Sampling Grid",055.350,-68.40999,-73.08753,2,
"Sampling Grid",055.400,-68.376,-73.1665,2,
"Sampling Grid",055.450,-68.34197,-73.24524,2,
"Sampling Grid",055.500,-68.30791,-73.32374,2,
"Sampling Grid",055.550,-68.27381,-73.402,2,
"Sampling Grid",055.600,-68.23968,-73.48003,2,
"Sampling Grid",055.650,-68.20551,-73.55783,2,
"Sampling Grid",055.700,-68.17131,-73.6354,2,
"Sampling Grid",055.750,-68.13708,-73.71273,2,
"Sampling Grid",055.800,-68.10281,-73.78984,2,
"Sampling Grid",055.850,-68.06851,-73.86672,2,
"Sampling Grid",055.900,-68.03418,-73.94337,2,
"Sampling Grid",055.950,-67.99981,-74.01979,2,
"Sampling Grid",055.100,-67.96541,-74.09599,2,
"Sampling Grid",055.105,-67.93098,-74.17196,2,
"Sampling Grid",055.110,-67.89651,-74.24771,2,
"Sampling Grid",055.115,-67.86201,-74.32323,2,
"Sampling Grid",055.120,-67.82748,-74.39853,2,
"Sampling Grid",055.125,-67.79292,-74.47361,2,
"Sampling Grid",055.130,-67.75833,-74.54846,2,
"Sampling Grid",055.135,-67.7237,-74.6231,2,
"Sampling Grid",055.140,-67.68904,-74.69752,2,
"Sampling Grid",055.145,-67.65435,-74.77171,2,
"Sampling Grid",055.150,-67.61963,-74.84569,2,
"Sampling Grid",055.155,-67.58488,-74.91946,2,
"Sampling Grid",055.160,-67.5501,-74.99301,2,
"Sampling Grid",055.165,-67.51529,-75.06634,2,
"Sampling Grid",055.170,-67.48044,-75.13945,2,
"Sampling Grid",055.175,-67.44557,-75.21236,2,
"Sampling Grid",055.180,-67.41067,-75.28505,2,
"Sampling Grid",055.185,-67.37573,-75.35753,2,
"Sampling Grid",055.190,-67.34077,-75.4298,2,
"Sampling Grid",055.195,-67.30578,-75.50185,2,
"Sampling Grid",055.200,-67.27076,-75.5737,2,
"Sampling Grid",060.000,-68.61748,-72.43565,2,
"Sampling Grid",060.500,-68.58378,-72.51634,2,
"Sampling Grid",060.100,-68.55004,-72.59678,2,
"Sampling Grid",060.150,-68.51627,-72.67698,2,
"Sampling Grid",060.200,-68.48247,-72.75694,2,
"Sampling Grid",060.250,-68.44863,-72.83667,2,
"Sampling Grid",060.300,-68.41475,-72.91615,2,
"Sampling Grid",060.350,-68.38084,-72.9954,2,
"Sampling Grid",060.400,-68.34689,-73.07441,2,
"Sampling Grid",060.450,-68.3129,-73.15319,2,
"Sampling Grid",060.500,-68.27888,-73.23173,2,
"Sampling Grid",060.550,-68.24483,-73.31004,2,
"Sampling Grid",060.600,-68.21074,-73.38812,2,
"Sampling Grid",060.650,-68.17662,-73.46596,2,
"Sampling Grid",060.700,-68.14246,-73.54357,2,
"Sampling Grid",060.750,-68.10827,-73.62096,2,
"Sampling Grid",060.800,-68.07405,-73.69811,2,
"Sampling Grid",060.850,-68.03979,-73.77503,2,
"Sampling Grid",060.900,-68.0055,-73.85173,2,
"Sampling Grid",060.950,-67.97117,-73.9282,2,
"Sampling Grid",060.100,-67.93681,-74.00445,2,
"Sampling Grid",060.105,-67.90242,-74.08047,2,
"Sampling Grid",060.110,-67.868,-74.15626,2,
"Sampling Grid",060.115,-67.83354,-74.23183,2,
"Sampling Grid",060.120,-67.79905,-74.30718,2,
"Sampling Grid",060.125,-67.76453,-74.38231,2,
"Sampling Grid",060.130,-67.72998,-74.45722,2,
"Sampling Grid",060.135,-67.6954,-74.53191,2,
"Sampling Grid",060.140,-67.66078,-74.60637,2,
"Sampling Grid",060.145,-67.62613,-74.68062,2,
"Sampling Grid",060.150,-67.59145,-74.75466,2,
"Sampling Grid",060.155,-67.55674,-74.82847,2,
"Sampling Grid",060.160,-67.522,-74.90207,2,
"Sampling Grid",060.165,-67.48723,-74.97546,2,
"Sampling Grid",060.170,-67.45243,-75.04863,2,
"Sampling Grid",060.175,-67.4176,-75.12159,2,
"Sampling Grid",060.180,-67.38273,-75.19433,2,
"Sampling Grid",060.185,-67.34784,-75.26687,2,
"Sampling Grid",060.190,-67.31292,-75.33919,2,
"Sampling Grid",060.195,-67.27797,-75.4113,2,
"Sampling Grid",060.200,-67.24298,-75.48321,2,
"Sampling Grid",065.000,-68.58796,-72.34348,2,
"Sampling Grid",065.500,-68.55431,-72.4242,2,
"Sampling Grid",065.100,-68.52062,-72.50469,2,
"Sampling Grid",065.150,-68.48689,-72.58493,2,
"Sampling Grid",065.200,-68.45313,-72.66493,2,
"Sampling Grid",065.250,-68.41933,-72.74469,2,
"Sampling Grid",065.300,-68.3855,-72.82422,2,
"Sampling Grid",065.350,-68.35163,-72.90351,2,
"Sampling Grid",065.400,-68.31772,-72.98256,2,
"Sampling Grid",065.450,-68.28378,-73.06138,2,
"Sampling Grid",065.500,-68.24981,-73.13996,2,
"Sampling Grid",065.550,-68.2158,-73.21831,2,
"Sampling Grid",065.600,-68.18175,-73.29643,2,
"Sampling Grid",065.650,-68.14767,-73.37432,2,
"Sampling Grid",065.700,-68.11356,-73.45198,2,
"Sampling Grid",065.750,-68.07941,-73.52941,2,
"Sampling Grid",065.800,-68.04523,-73.60661,2,
"Sampling Grid",065.850,-68.01101,-73.68358,2,
"Sampling Grid",065.900,-67.97676,-73.76032,2,
"Sampling Grid",065.950,-67.94248,-73.83684,2,
"Sampling Grid",065.100,-67.90816,-73.91313,2,
"Sampling Grid",065.105,-67.87381,-73.9892,2,
"Sampling Grid",065.110,-67.83943,-74.06504,2,
"Sampling Grid",065.115,-67.80502,-74.14066,2,
"Sampling Grid",065.120,-67.77057,-74.21606,2,
"Sampling Grid",065.125,-67.73609,-74.29124,2,
"Sampling Grid",065.130,-67.70158,-74.3662,2,
"Sampling Grid",065.135,-67.66704,-74.44093,2,
"Sampling Grid",065.140,-67.63246,-74.51545,2,
"Sampling Grid",065.145,-67.59786,-74.58975,2,
"Sampling Grid",065.150,-67.56322,-74.66384,2,
"Sampling Grid",065.155,-67.52855,-74.73771,2,
"Sampling Grid",065.160,-67.49385,-74.81136,2,
"Sampling Grid",065.165,-67.45912,-74.8848,2,
"Sampling Grid",065.170,-67.42436,-74.95802,2,
"Sampling Grid",065.175,-67.38957,-75.03103,2,
"Sampling Grid",065.180,-67.35475,-75.10383,2,
"Sampling Grid",065.185,-67.31989,-75.17642,2,
"Sampling Grid",065.190,-67.28501,-75.2488,2,
"Sampling Grid",065.195,-67.2501,-75.32096,2,
"Sampling Grid",065.200,-67.21516,-75.39292,2,
"Sampling Grid",070.000,-68.5584,-72.25155,2,
"Sampling Grid",070.500,-68.52479,-72.33231,2,
"Sampling Grid",070.100,-68.49114,-72.41283,2,
"Sampling Grid",070.150,-68.45746,-72.49311,2,
"Sampling Grid",070.200,-68.42374,-72.57315,2,
"Sampling Grid",070.250,-68.38999,-72.65295,2,
"Sampling Grid",070.300,-68.3562,-72.73252,2,
"Sampling Grid",070.350,-68.32237,-72.81185,2,
"Sampling Grid",070.400,-68.28851,-72.89094,2,
"Sampling Grid",070.450,-68.25461,-72.9698,2,
"Sampling Grid",070.500,-68.22068,-73.04843,2,
"Sampling Grid",070.550,-68.18671,-73.12682,2,
"Sampling Grid",070.600,-68.15271,-73.20498,2,
"Sampling Grid",070.650,-68.11867,-73.28291,2,
"Sampling Grid",070.700,-68.0846,-73.36062,2,
"Sampling Grid",070.750,-68.05049,-73.43809,2,
"Sampling Grid",070.800,-68.01635,-73.51533,2,
"Sampling Grid",070.850,-67.98218,-73.59235,2,
"Sampling Grid",070.900,-67.94797,-73.66914,2,
"Sampling Grid",070.950,-67.91373,-73.7457,2,
"Sampling Grid",070.100,-67.87946,-73.82204,2,
"Sampling Grid",070.105,-67.84515,-73.89815,2,
"Sampling Grid",070.110,-67.81081,-73.97404,2,
"Sampling Grid",070.115,-67.77644,-74.04971,2,
"Sampling Grid",070.120,-67.74204,-74.12516,2,
"Sampling Grid",070.125,-67.7076,-74.20039,2,
"Sampling Grid",070.130,-67.67313,-74.27539,2,
"Sampling Grid",070.135,-67.63863,-74.35018,2,
"Sampling Grid",070.140,-67.60409,-74.42475,2,
"Sampling Grid",070.145,-67.56953,-74.4991,2,
"Sampling Grid",070.150,-67.53493,-74.57323,2,
"Sampling Grid",070.155,-67.50031,-74.64715,2,
"Sampling Grid",070.160,-67.46565,-74.72086,2,
"Sampling Grid",070.165,-67.43096,-74.79435,2,
"Sampling Grid",070.170,-67.39624,-74.86762,2,
"Sampling Grid",070.175,-67.36149,-74.94069,2,
"Sampling Grid",070.180,-67.32671,-75.01354,2,
"Sampling Grid",070.185,-67.29189,-75.08618,2,
"Sampling Grid",070.190,-67.25705,-75.15861,2,
"Sampling Grid",070.195,-67.22218,-75.23083,2,
"Sampling Grid",070.200,-67.18728,-75.30285,2,
"Sampling Grid",075.000,-68.52878,-72.15987,2,
"Sampling Grid",075.500,-68.49521,-72.24066,2,
"Sampling Grid",075.100,-68.46161,-72.32122,2,
"Sampling Grid",075.150,-68.42797,-72.40153,2,
"Sampling Grid",075.200,-68.3943,-72.48161,2,
"Sampling Grid",075.250,-68.36059,-72.56145,2,
"Sampling Grid",075.300,-68.32684,-72.64106,2,
"Sampling Grid",075.350,-68.29306,-72.72042,2,
"Sampling Grid",075.400,-68.25924,-72.79956,2,
"Sampling Grid",075.450,-68.22538,-72.87846,2,
"Sampling Grid",075.500,-68.1915,-72.95713,2,
"Sampling Grid",075.550,-68.15757,-73.03556,2,
"Sampling Grid",075.600,-68.12361,-73.11376,2,
"Sampling Grid",075.650,-68.08962,-73.19174,2,
"Sampling Grid",075.700,-68.05559,-73.26948,2,
"Sampling Grid",075.750,-68.02153,-73.347,2,
"Sampling Grid",075.800,-67.98743,-73.42428,2,
"Sampling Grid",075.850,-67.9533,-73.50134,2,
"Sampling Grid",075.900,-67.91913,-73.57818,2,
"Sampling Grid",075.950,-67.88494,-73.65479,2,
"Sampling Grid",075.100,-67.8507,-73.73117,2,
"Sampling Grid",075.105,-67.81644,-73.80733,2,
"Sampling Grid",075.110,-67.78214,-73.88327,2,
"Sampling Grid",075.115,-67.74781,-73.95898,2,
"Sampling Grid",075.120,-67.71345,-74.03448,2,
"Sampling Grid",075.125,-67.67905,-74.10975,2,
"Sampling Grid",075.130,-67.64462,-74.18481,2,
"Sampling Grid",075.135,-67.61016,-74.25964,2,
"Sampling Grid",075.140,-67.57567,-74.33426,2,
"Sampling Grid",075.145,-67.54115,-74.40866,2,
"Sampling Grid",075.150,-67.50659,-74.48285,2,
"Sampling Grid",075.155,-67.47201,-74.55682,2,
"Sampling Grid",075.160,-67.43739,-74.63057,2,
"Sampling Grid",075.165,-67.40274,-74.70411,2,
"Sampling Grid",075.170,-67.36806,-74.77744,2,
"Sampling Grid",075.175,-67.33335,-74.85056,2,
"Sampling Grid",075.180,-67.29861,-74.92346,2,
"Sampling Grid",075.185,-67.26384,-74.99615,2,
"Sampling Grid",075.190,-67.22904,-75.06864,2,
"Sampling Grid",075.195,-67.19421,-75.14091,2,
"Sampling Grid",075.200,-67.15935,-75.21298,2,
"Sampling Grid",080.000,-68.49911,-72.06842,2,
"Sampling Grid",080.500,-68.46559,-72.14925,2,
"Sampling Grid",080.100,-68.43203,-72.22984,2,
"Sampling Grid",080.150,-68.39844,-72.31019,2,
"Sampling Grid",080.200,-68.3648,-72.39031,2,
"Sampling Grid",080.250,-68.33114,-72.47019,2,
"Sampling Grid",080.300,-68.29743,-72.54983,2,
"Sampling Grid",080.350,-68.26369,-72.62923,2,
"Sampling Grid",080.400,-68.22992,-72.70841,2,
"Sampling Grid",080.450,-68.19611,-72.78735,2,
"Sampling Grid",080.500,-68.16226,-72.86605,2,
"Sampling Grid",080.550,-68.12838,-72.94453,2,
"Sampling Grid",080.600,-68.09446,-73.02277,2,
"Sampling Grid",080.650,-68.06051,-73.10079,2,
"Sampling Grid",080.700,-68.02652,-73.17858,2,
"Sampling Grid",080.750,-67.99251,-73.25613,2,
"Sampling Grid",080.800,-67.95845,-73.33346,2,
"Sampling Grid",080.850,-67.92436,-73.41057,2,
"Sampling Grid",080.900,-67.89024,-73.48745,2,
"Sampling Grid",080.950,-67.85608,-73.5641,2,
"Sampling Grid",080.100,-67.82189,-73.64053,2,
"Sampling Grid",080.105,-67.78767,-73.71673,2,
"Sampling Grid",080.110,-67.75342,-73.79272,2,
"Sampling Grid",080.115,-67.71913,-73.86848,2,
"Sampling Grid",080.120,-67.68481,-73.94402,2,
"Sampling Grid",080.125,-67.65045,-74.01934,2,
"Sampling Grid",080.130,-67.61607,-74.09444,2,
"Sampling Grid",080.135,-67.58165,-74.16933,2,
"Sampling Grid",080.140,-67.5472,-74.24399,2,
"Sampling Grid",080.145,-67.51272,-74.31844,2,
"Sampling Grid",080.150,-67.4782,-74.39268,2,
"Sampling Grid",080.155,-67.44366,-74.4667,2,
"Sampling Grid",080.160,-67.40908,-74.5405,2,
"Sampling Grid",080.165,-67.37447,-74.61409,2,
"Sampling Grid",080.170,-67.33983,-74.68747,2,
"Sampling Grid",080.175,-67.30516,-74.76064,2,
"Sampling Grid",080.180,-67.27046,-74.83359,2,
"Sampling Grid",080.185,-67.23573,-74.90634,2,
"Sampling Grid",080.190,-67.20097,-74.97887,2,
"Sampling Grid",080.195,-67.16618,-75.0512,2,
"Sampling Grid",080.200,-67.13136,-75.12332,2,
"Sampling Grid",085.000,-68.46939,-71.97721,2,
"Sampling Grid",085.500,-68.43591,-72.05808,2,
"Sampling Grid",085.100,-68.4024,-72.1387,2,
"Sampling Grid",085.150,-68.36884,-72.21909,2,
"Sampling Grid",085.200,-68.33526,-72.29924,2,
"Sampling Grid",085.250,-68.30163,-72.37916,2,
"Sampling Grid",085.300,-68.26797,-72.45884,2,
"Sampling Grid",085.350,-68.23428,-72.53828,2,
"Sampling Grid",085.400,-68.20054,-72.61749,2,
"Sampling Grid",085.450,-68.16678,-72.69647,2,
"Sampling Grid",085.500,-68.13297,-72.77522,2,
"Sampling Grid",085.550,-68.09913,-72.85373,2,
"Sampling Grid",085.600,-68.06526,-72.93202,2,
"Sampling Grid",085.650,-68.03135,-73.01007,2,
"Sampling Grid",085.700,-67.99741,-73.0879,2,
"Sampling Grid",085.750,-67.96343,-73.1655,2,
"Sampling Grid",085.800,-67.92942,-73.24287,2,
"Sampling Grid",085.850,-67.89537,-73.32002,2,
"Sampling Grid",085.900,-67.86129,-73.39694,2,
"Sampling Grid",085.950,-67.82718,-73.47363,2,
"Sampling Grid",085.100,-67.79303,-73.55011,2,
"Sampling Grid",085.105,-67.75885,-73.62636,2,
"Sampling Grid",085.110,-67.72464,-73.70239,2,
"Sampling Grid",085.115,-67.69039,-73.77819,2,
"Sampling Grid",085.120,-67.65611,-73.85378,2,
"Sampling Grid",085.125,-67.6218,-73.92915,2,
"Sampling Grid",085.130,-67.58746,-74.0043,2,
"Sampling Grid",085.135,-67.55308,-74.07923,2,
"Sampling Grid",085.140,-67.51867,-74.15394,2,
"Sampling Grid",085.145,-67.48423,-74.22844,2,
"Sampling Grid",085.150,-67.44976,-74.30272,2,
"Sampling Grid",085.155,-67.41525,-74.37679,2,
"Sampling Grid",085.160,-67.38072,-74.45064,2,
"Sampling Grid",085.165,-67.34615,-74.52428,2,
"Sampling Grid",085.170,-67.31155,-74.59771,2,
"Sampling Grid",085.175,-67.27692,-74.67093,2,
"Sampling Grid",085.180,-67.24226,-74.74393,2,
"Sampling Grid",085.185,-67.20757,-74.81673,2,
"Sampling Grid",085.190,-67.17285,-74.88932,2,
"Sampling Grid",085.195,-67.1381,-74.9617,2,
"Sampling Grid",085.200,-67.10332,-75.03387,2,
"Sampling Grid",090.000,-68.43961,-71.88625,2,
"Sampling Grid",090.500,-68.40618,-71.96714,2,
"Sampling Grid",090.100,-68.37271,-72.0478,2,
"Sampling Grid",090.150,-68.3392,-72.12823,2,
"Sampling Grid",090.200,-68.30566,-72.20841,2,
"Sampling Grid",090.250,-68.27208,-72.28836,2,
"Sampling Grid",090.300,-68.23846,-72.36808,2,
"Sampling Grid",090.350,-68.20481,-72.44756,2,
"Sampling Grid",090.400,-68.17112,-72.52681,2,
"Sampling Grid",090.450,-68.13739,-72.60582,2,
"Sampling Grid",090.500,-68.10363,-72.68461,2,
"Sampling Grid",090.550,-68.06984,-72.76316,2,
"Sampling Grid",090.600,-68.03601,-72.84149,2,
"Sampling Grid",090.650,-68.00214,-72.91958,2,
"Sampling Grid",090.700,-67.96824,-72.99745,2,
"Sampling Grid",090.750,-67.93431,-73.07509,2,
"Sampling Grid",090.800,-67.90034,-73.1525,2,
"Sampling Grid",090.850,-67.86633,-73.22969,2,
"Sampling Grid",090.900,-67.8323,-73.30666,2,
"Sampling Grid",090.950,-67.79822,-73.38339,2,
"Sampling Grid",090.100,-67.76412,-73.45991,2,
"Sampling Grid",090.105,-67.72998,-73.5362,2,
"Sampling Grid",090.110,-67.69581,-73.61228,2,
"Sampling Grid",090.115,-67.6616,-73.68813,2,
"Sampling Grid",090.120,-67.62737,-73.76376,2,
"Sampling Grid",090.125,-67.5931,-73.83917,2,
"Sampling Grid",090.130,-67.55879,-73.91437,2,
"Sampling Grid",090.135,-67.52446,-73.98935,2,
"Sampling Grid",090.140,-67.49009,-74.06411,2,
"Sampling Grid",090.145,-67.45569,-74.13865,2,
"Sampling Grid",090.150,-67.42126,-74.21298,2,
"Sampling Grid",090.155,-67.38679,-74.2871,2,
"Sampling Grid",090.160,-67.3523,-74.361,2,
"Sampling Grid",090.165,-67.31777,-74.43469,2,
"Sampling Grid",090.170,-67.28322,-74.50816,2,
"Sampling Grid",090.175,-67.24863,-74.58143,2,
"Sampling Grid",090.180,-67.21401,-74.65449,2,
"Sampling Grid",090.185,-67.17936,-74.72733,2,
"Sampling Grid",090.190,-67.14468,-74.79997,2,
"Sampling Grid",090.195,-67.10997,-74.8724,2,
"Sampling Grid",090.200,-67.07523,-74.94463,2,
"Sampling Grid",095.000,-68.40979,-71.79552,2,
"Sampling Grid",095.500,-68.3764,-71.87645,2,
"Sampling Grid",095.100,-68.34297,-71.95714,2,
"Sampling Grid",095.150,-68.30951,-72.0376,2,
"Sampling Grid",095.200,-68.27601,-72.11782,2,
"Sampling Grid",095.250,-68.24247,-72.1978,2,
"Sampling Grid",095.300,-68.2089,-72.27755,2,
"Sampling Grid",095.350,-68.17529,-72.35707,2,
"Sampling Grid",095.400,-68.14164,-72.43636,2,
"Sampling Grid",095.450,-68.10796,-72.51541,2,
"Sampling Grid",095.500,-68.07424,-72.59423,2,
"Sampling Grid",095.550,-68.04049,-72.67282,2,
"Sampling Grid",095.600,-68.0067,-72.75119,2,
"Sampling Grid",095.650,-67.97288,-72.82932,2,
"Sampling Grid",095.700,-67.93902,-72.90723,2,
"Sampling Grid",095.750,-67.90513,-72.98491,2,
"Sampling Grid",095.800,-67.8712,-73.06236,2,
"Sampling Grid",095.850,-67.83724,-73.13959,2,
"Sampling Grid",095.900,-67.80325,-73.2166,2,
"Sampling Grid",095.950,-67.76922,-73.29338,2,
"Sampling Grid",095.100,-67.73515,-73.36994,2,
"Sampling Grid",095.105,-67.70106,-73.44627,2,
"Sampling Grid",095.110,-67.66693,-73.52239,2,
"Sampling Grid",095.115,-67.63276,-73.59828,2,
"Sampling Grid",095.120,-67.59857,-73.67396,2,
"Sampling Grid",095.125,-67.56434,-73.74942,2,
"Sampling Grid",095.130,-67.53008,-73.82466,2,
"Sampling Grid",095.135,-67.49578,-73.89968,2,
"Sampling Grid",095.140,-67.46146,-73.97449,2,
"Sampling Grid",095.145,-67.4271,-74.04908,2,
"Sampling Grid",095.150,-67.39271,-74.12345,2,
"Sampling Grid",095.155,-67.35828,-74.19762,2,
"Sampling Grid",095.160,-67.32383,-74.27157,2,
"Sampling Grid",095.165,-67.28934,-74.3453,2,
"Sampling Grid",095.170,-67.25483,-74.41883,2,
"Sampling Grid",095.175,-67.22028,-74.49214,2,
"Sampling Grid",095.180,-67.1857,-74.56525,2,
"Sampling Grid",095.185,-67.15109,-74.63815,2,
"Sampling Grid",095.190,-67.11645,-74.71083,2,
"Sampling Grid",095.195,-67.08178,-74.78331,2,
"Sampling Grid",095.200,-67.04708,-74.85559,2,
"Sampling Grid",100.000,-68.37991,-71.70503,2,
"Sampling Grid",100.500,-68.34657,-71.78599,2,
"Sampling Grid",100.100,-68.31318,-71.86672,2,
"Sampling Grid",100.150,-68.27976,-71.94721,2,
"Sampling Grid",100.200,-68.24631,-72.02746,2,
"Sampling Grid",100.250,-68.21281,-72.10748,2,
"Sampling Grid",100.300,-68.17928,-72.18727,2,
"Sampling Grid",100.350,-68.14572,-72.26682,2,
"Sampling Grid",100.400,-68.11211,-72.34614,2,
"Sampling Grid",100.450,-68.07848,-72.42523,2,
"Sampling Grid",100.500,-68.0448,-72.50409,2,
"Sampling Grid",100.550,-68.01109,-72.58272,2,
"Sampling Grid",100.600,-67.97735,-72.66112,2,
"Sampling Grid",100.650,-67.94357,-72.73929,2,
"Sampling Grid",100.700,-67.90975,-72.81723,2,
"Sampling Grid",100.750,-67.8759,-72.89495,2,
"Sampling Grid",100.800,-67.84202,-72.97245,2,
"Sampling Grid",100.850,-67.8081,-73.04972,2,
"Sampling Grid",100.900,-67.77414,-73.12676,2,
"Sampling Grid",100.950,-67.74016,-73.20358,2,
