"studyName","Event","Cast Number","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Nominal Station","Grid Line","Grid Station","Irradiance (%)","Chlorophyll (mg/m³)","Phaeopigment (mg/m³)","Filter Code","Platform","Sampling Device","Notes"
LMG11-01,373,37,,50,"2011-01-20 02:37:00",-67.7,-69.7,213.-001,,,,0.459459489,0.209997178,5,0,0,
LMG11-01,373,37,,100,"2011-01-20 02:37:00",-67.7,-69.7,213.-001,,,,0.398550921,0.216319279,5,0,0,
LMG11-01,379,38,,0,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,1.145299519,2.867856313,5,0,0,
LMG11-01,379,38,,5,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,5.220661243,0.720529789,5,0,0,
LMG11-01,379,38,,10,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,8.804522055,1.326437777,5,0,0,
LMG11-01,379,38,,16,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,7.954635062,2.70777037,5,0,0,
LMG11-01,379,38,,20,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,1.350091566,0.339534666,5,0,0,
LMG11-01,379,38,,30,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,4.038100948,0.697601181,5,0,0,
LMG11-01,379,38,,50,"2011-01-20 06:01:00",-67.62333,-70.05,208.015,,,,0.147066288,0.10972699,5,0,0,
LMG11-01,395,40,,0,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,6.984688732,0.422025338,5,0,0,
LMG11-01,395,40,,10,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,11.04213115,0.806170418,5,0,0,
LMG11-01,395,40,,15,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,11.18292568,0.804416886,5,0,0,
LMG11-01,395,40,,20,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,12.09169039,0.961633181,5,0,0,
LMG11-01,395,40,,25,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,11.38771773,1.27938084,5,0,0,
LMG11-01,395,40,,35,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,8.418233057,0.726493513,5,0,0,
LMG11-01,395,40,,50,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,10.54295054,2.371332031,5,0,0,
LMG11-01,395,40,,75,"2011-01-21 05:35:00",-67.915,-69.27167,221.-019,,,,4.593101616,1.369671669,5,0,0,
LMG11-01,416,46,,0,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,6.800887871,0.899666179,5,0,0,
LMG11-01,416,46,,5,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,7.01847942,0.72842163,5,0,0,
LMG11-01,416,46,,10,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,6.724090853,0.760177197,5,0,0,
LMG11-01,416,46,,20,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,8.644016288,0.848621762,5,0,0,
LMG11-01,416,46,,40,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,6.416902784,0.804732266,5,0,0,
LMG11-01,416,46,,50,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,5.456940066,0.745060984,5,0,0,
LMG11-01,416,46,,70,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,1.275726454,0.512109071,5,0,0,
LMG11-01,416,46,,100,"2011-01-25 00:00:00",-68.645,-71.04833,100.-040,,,,0.426671429,0.382276833,5,0,0,
LMG11-01,438,47,,0,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,3.04500174,0.23312157,5,0,0,
LMG11-01,438,47,,15,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,0.126715079,2.842428231,5,0,0,
LMG11-01,438,47,,25,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,3.646578376,0.156810934,5,0,0,
LMG11-01,438,47,,35,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,8.228800414,0.502819896,5,0,0,
LMG11-01,438,47,,50,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,7.85761483,0.39508648,5,0,0,
LMG11-01,438,47,,80,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,0.70627657,0.626014292,5,0,0,
LMG11-01,438,47,,100,"2011-01-25 07:53:00",-68.11,-72.345,100.040,,,,0.294132577,0.367671685,5,0,0,
LMG11-01,458,48,,0,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,1.425544635,0.049834865,5,0,0,
LMG11-01,458,48,,10,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,1.380746375,0.125531125,5,0,0,
LMG11-01,458,48,,25,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,1.310349109,0.157305891,5,0,0,
LMG11-01,458,48,,40,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,0.951963028,0.114017972,5,0,0,
LMG11-01,458,48,,60,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,1.084117896,0.133263304,5,0,0,
LMG11-01,458,48,,80,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,0.068797328,0.223188772,5,0,0,
LMG11-01,458,48,,100,"2011-01-25 15:25:00",-67.705,-73.705,100.100,,,,0.025151023,0.066925017,5,0,0,
LMG11-01,464,49,,0,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.326899304,0.033989336,5,0,0,
LMG11-01,464,49,,15,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.306420099,0.017390941,5,0,0,
LMG11-01,464,49,,30,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.255990058,0.029816442,5,0,0,
LMG11-01,464,49,,55,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.30898,0.06117804,5,0,0,
LMG11-01,464,49,,70,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.585449263,0.112227577,5,0,0,
LMG11-01,464,49,,100,"2011-01-26 01:29:00",-67.71167,-76.295,000.180,,,,0.128379014,0.069059206,5,0,0,
LMG11-01,472,50,,0,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,0.460935698,0.091149766,5,0,0,
LMG11-01,472,50,,10,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,0.481414903,0.113927761,5,0,0,
LMG11-01,472,50,,25,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,0.55565202,0.135474444,5,0,0,
LMG11-01,472,50,,40,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,1.3492212,0.327551464,5,0,0,
LMG11-01,472,50,,50,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,0.842360885,0.250439579,5,0,0,
LMG11-01,472,50,,70,"2011-01-26 11:38:00",-68.24667,-78.20833,-100.180,,,,0.229187899,0.289404133,5,0,0,
LMG11-01,501,52,,0,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,3.275840775,0.41423012,5,0,0,
LMG11-01,501,52,,10,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,5.298162233,0.570217662,5,0,0,
LMG11-01,501,52,,25,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,5.976535886,0.679743009,5,0,0,
LMG11-01,501,52,,35,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,1.86831144,0.138938508,5,0,0,
LMG11-01,501,52,,50,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,0.483654816,0.081330563,5,0,0,
LMG11-01,501,52,,700,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,0.557891933,0.177032446,5,0,0,
LMG11-01,501,52,,100,"2011-01-27 23:25:00",-69.11,-76.44667,-100.060,,,,0.214865255,0.223438324,5,0,0,
LMG11-01,516,53,,0,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,3.080712353,1.320398767,5,0,0,
LMG11-01,516,53,,10,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,9.77485237,0.66681775,5,0,0,
LMG11-01,516,53,,20,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,4.232667614,0.400178506,5,0,0,
LMG11-01,516,53,,30,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,1.69836604,0.38539508,5,0,0,
LMG11-01,516,53,,40,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,0.477024674,0.312233838,5,0,0,
LMG11-01,516,53,,50,"2011-01-28 00:16:00",-69.81833,-75.505,-114.-024,,,,0.273512577,0.271651735,5,0,0,
LMG11-01,537,54,,0,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,8.484022502,0.427115188,5,0,0,
LMG11-01,537,54,,5,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,10.03276235,0.562316337,5,0,0,
LMG11-01,537,54,,11,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,8.804010075,0.647842615,5,0,0,
LMG11-01,537,54,,18,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,7.012079669,0.431403021,5,0,0,
LMG11-01,537,54,,30,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,1.212983291,0.365317447,5,0,0,
LMG11-01,537,54,,50,"2011-01-28 18:51:00",-69.75,-75.46,-144.-021,,,,0.588367549,0.307087389,5,0,0,
LMG11-01,542,56,,0,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,8.56286744,0.71255767,5,0,0,
LMG11-01,542,56,,5,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,8.780458989,0.695803121,5,0,0,
LMG11-01,542,56,,10,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,9.548429163,0.854772947,5,0,0,
LMG11-01,542,56,,18,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,13.47787655,0.679432557,5,0,0,
LMG11-01,542,56,,25,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,10.07320878,1.086994328,5,0,0,
LMG11-01,542,56,,50,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,4.031843413,1.216104642,5,0,0,
LMG11-01,542,56,,80,"2011-01-29 05:30:00",-70.095,-76.14833,-158.-034,,,,0.48382121,0.571005612,5,0,0,
LMG11-01,553,58,,0,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,6.73241053,0.58825261,5,0,0,
LMG11-01,553,58,,5,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,8.959524035,0.616693105,5,0,0,
LMG11-01,553,58,,10,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,12.68417938,0.275368761,5,0,0,
LMG11-01,553,58,,18,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,10.78985295,0.593897191,5,0,0,
LMG11-01,553,58,,25,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,8.908326023,1.038667117,5,0,0,
LMG11-01,553,58,,35,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,4.831748347,1.308147723,5,0,0,
LMG11-01,553,58,,48,"2011-01-29 22:55:00",-70.08833,-76.15833,-158.-034,,,,4.505361023,1.719504547,5,0,0,
LMG11-01,559,59,,0,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,3.902440439,0.438728561,5,0,0,
LMG11-01,559,59,,5,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,3.211267283,0.218410717,5,0,0,
LMG11-01,559,59,,10,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,4.286425526,0.363723474,5,0,0,
LMG11-01,559,59,,15,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,8.254271425,0.474413575,5,0,0,
LMG11-01,559,59,,23,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,15.10200548,1.582914524,5,0,0,
LMG11-01,559,59,,28,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,13.34847358,0.663769421,5,0,0,
LMG11-01,559,59,,40,"2011-01-30 12:29:00",-69.53,-75.50333,-100.000,,,,3.23117051,0.74694699,5,0,0,
LMG11-01,565,60,,0,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,10.26315341,-0.160743325,5,0,0,
LMG11-01,565,60,,5,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,6.602495576,2.263994504,5,0,0,
LMG11-01,565,60,,10,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,8.701614051,0.690142029,5,0,0,
LMG11-01,565,60,,15,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,9.776772295,0.263841785,5,0,0,
LMG11-01,565,60,,20,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,11.41510867,0.942855414,5,0,0,
LMG11-01,565,60,,30,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,9.995387804,0.802845236,5,0,0,
LMG11-01,565,60,,45,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,2.565788351,0.647294669,5,0,0,
LMG11-01,565,60,,70,"2011-01-31 03:20:00",-68.27833,-75.12833,000.100,,,,0.263464968,0.28330604,5,0,0,
LMG12-01,21,1,,0,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,20.38,-3.73,5,0,0,
LMG12-01,21,1,,5,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,34.03,-5.53,5,0,0,
LMG12-01,21,1,,10,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,10.53,-0.85,5,0,0,
LMG12-01,21,1,,15,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,1.03,-0.03,5,0,0,
LMG12-01,21,1,,30,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,0.85,0.04,5,0,0,
LMG12-01,21,1,,60,"2012-01-05 05:40:00",-64.935,-64.40167,600.040,,,,0.13,0.02,5,0,0,
LMG12-01,36,3,,0,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,12.29,-1.29,5,0,0,"Process 1.1"
LMG12-01,36,3,,10,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,8.88,-1.02,5,0,0,"Process 1.1"
LMG12-01,36,3,,25,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.33,0,5,0,0,"Process 1.1"
LMG12-01,36,3,,33,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.51,0.04,5,0,0,"Process 1.1"
LMG12-01,36,3,,40,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.43,0.07,5,0,0,"Process 1.1"
LMG12-01,36,3,,50,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.35,0.07,5,0,0,"Process 1.1"
LMG12-01,36,3,,65,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.16,0.06,5,0,0,"Process 1.1"
LMG12-01,36,3,,80,"2012-01-05 20:04:00",-64.833,-64.31,600.040,,,,0.1,0.06,5,0,0,"Process 1.1"
LMG12-01,40,4,,0,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,8.94,-1.25,5,0,0,"Process 1.2"
LMG12-01,40,4,,5,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,5.32,-0.71,5,0,0,"Process 1.2"
LMG12-01,40,4,,10,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,1.09,-0.07,5,0,0,"Process 1.2"
LMG12-01,40,4,,25,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,0.49,0.06,5,0,0,"Process 1.2"
LMG12-01,40,4,,35,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,0.25,0.09,5,0,0,"Process 1.2"
LMG12-01,40,4,,50,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,0.18,0.05,5,0,0,"Process 1.2"
LMG12-01,40,4,,70,"2012-01-06 05:16:00",-64.82167,-64.175,600.040,,,,0.1,0.04,5,0,0,"Process 1.2"
LMG12-01,58,5,,0,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,8.46,-0.98,5,0,0,"Process 1.3"
LMG12-01,58,5,,5,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,4.31,-0.51,5,0,0,"Process 1.3"
LMG12-01,58,5,,10,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,7.04,-0.47,5,0,0,"Process 1.3"
LMG12-01,58,5,,22,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,0.34,0.02,5,0,0,"Process 1.3"
LMG12-01,58,5,,30,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,0.28,0.04,5,0,0,"Process 1.3"
LMG12-01,58,5,,50,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,0.11,0.03,5,0,0,"Process 1.3"
LMG12-01,58,5,,70,"2012-01-06 14:57:00",-64.88,-64.043,600.040,,,,0.16,0.06,5,0,0,"Process 1.3"
LMG12-01,60,6,,0,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,8.61,-0.98,5,0,0,"Process 1.4"
LMG12-01,60,6,,5,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,7.33,-0.94,5,0,0,"Process 1.4"
LMG12-01,60,6,,10,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,5.55,-0.17,5,0,0,"Process 1.4"
LMG12-01,60,6,,15,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,1.41,-0.04,5,0,0,"Process 1.4"
LMG12-01,60,6,,20,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,0.61,0.1,5,0,0,"Process 1.4"
LMG12-01,60,6,,30,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,0.52,0.1,5,0,0,"Process 1.4"
LMG12-01,60,6,,40,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,0.25,0.09,5,0,0,"Process 1.4"
LMG12-01,60,6,,50,"2012-01-06 18:00:00",-64.878,-64.043,600.040,,,,0.18,0.05,5,0,0,"Process 1.4"
LMG12-01,75,7,,0,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,6.04,-0.2,5,0,0,"Process 1.5"
LMG12-01,75,7,,5,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,5.53,-0.06,5,0,0,"Process 1.5"
LMG12-01,75,7,,10,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,9.23,-0.25,5,0,0,"Process 1.5"
LMG12-01,75,7,,30,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,0.47,0.05,5,0,0,"Process 1.5"
LMG12-01,75,7,,50,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,0.21,0.04,5,0,0,"Process 1.5"
LMG12-01,75,7,,100,"2012-01-07 05:20:00",-64.82167,-64.175,600.040,,,,0.03,0.01,5,0,0,"Process 1.5"
LMG12-01,84,8,,0,"2012-01-07 08:39:00",-64.932,-64.398,600.040,,,,8.29,-1.26,5,0,0,
LMG12-01,84,8,,10,"2012-01-07 08:39:00",-64.932,-64.398,600.040,,,,6.91,-0.81,5,0,0,
LMG12-01,84,8,,20,"2012-01-07 08:39:00",-64.932,-64.398,600.040,,,,0.44,0.07,5,0,0,
LMG12-01,84,8,,50,"2012-01-07 08:39:00",-64.932,-64.398,600.040,,,,0.17,0.06,5,0,0,
LMG12-01,84,8,,75,"2012-01-07 08:39:00",-64.932,-64.398,600.040,,,,0.07,0.03,5,0,0,
LMG12-01,103,9,,0,"2012-01-07 14:07:00",-64.575,-65.34167,600.100,,,,4.62,-0.41,5,0,0,
LMG12-01,103,9,,15,"2012-01-07 14:07:00",-64.575,-65.34167,600.100,,,,2.48,-0.18,5,0,0,
LMG12-01,103,9,,30,"2012-01-07 14:07:00",-64.575,-65.34167,600.100,,,,2.12,-0.12,5,0,0,
LMG12-01,103,9,,45,"2012-01-07 14:07:00",-64.575,-65.34167,600.100,,,,0.92,0,5,0,0,
LMG12-01,103,9,,65,"2012-01-07 14:07:00",-64.575,-65.34167,600.100,,,,0.23,0.09,5,0,0,
LMG12-01,124,10,,0,"2012-01-07 23:28:00",-63.965,-66.855,600.200,,,,0.21,0,5,0,0,
LMG12-01,124,10,,25,"2012-01-07 23:28:00",-63.965,-66.855,600.200,,,,0.19,-0.01,5,0,0,
LMG12-01,124,10,,50,"2012-01-07 23:28:00",-63.965,-66.855,600.200,,,,0.25,0,5,0,0,
LMG12-01,124,10,,65,"2012-01-07 23:28:00",-63.965,-66.855,600.200,,,,0.3,0.02,5,0,0,
LMG12-01,124,10,,100,"2012-01-07 23:28:00",-63.965,-66.855,600.200,,,,0.19,0.05,5,0,0,
LMG12-01,131,11,,0,"2012-01-08 10:21:00",-64.60833,-68.29167,500.200,,,,0.34,-0.02,5,0,0,
LMG12-01,131,11,,20,"2012-01-08 10:21:00",-64.60833,-68.29167,500.200,,,,0.27,0,5,0,0,
LMG12-01,131,11,,40,"2012-01-08 10:21:00",-64.60833,-68.29167,500.200,,,,0.49,0.02,5,0,0,
LMG12-01,131,11,,65,"2012-01-08 10:21:00",-64.60833,-68.29167,500.200,,,,0.3,0.06,5,0,0,
LMG12-01,131,11,,100,"2012-01-08 10:21:00",-64.60833,-68.29167,500.200,,,,0.07,0.01,5,0,0,
LMG12-01,157,12,,0,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,9.22,-1.85,5,0,0,
LMG12-01,157,12,,10,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,8.52,-1.8,5,0,0,
LMG12-01,157,12,,20,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,5.02,-0.46,5,0,0,
LMG12-01,157,12,,30,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,1.03,-0.07,5,0,0,
LMG12-01,157,12,,50,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,0.11,0.05,5,0,0,
LMG12-01,157,12,,60,"2012-01-08 23:24:00",-65.23333,-66.775,500.100,,,,0.1,0.05,5,0,0,
LMG12-01,171,13,,0,"2012-01-09 05:09:00",-65.47833,-66.14667,500.060,,,,10.02,-4.82,5,0,0,
LMG12-01,171,13,,15,"2012-01-09 05:09:00",-65.47833,-66.14667,500.060,,,,3.5,-0.59,5,0,0,
LMG12-01,171,13,,30,"2012-01-09 05:09:00",-65.47833,-66.14667,500.060,,,,0.71,-0.05,5,0,0,
LMG12-01,171,13,,50,"2012-01-09 05:09:00",-65.47833,-66.14667,500.060,,,,0.26,0.02,5,0,0,
LMG12-01,171,13,,70,"2012-01-09 05:09:00",-65.47833,-66.14667,500.060,,,,0.09,0.05,5,0,0,
LMG12-01,178,14,,0,"2012-01-10 10:48:00",-64.497,-66.065,585.131,,,,0.97,-0.08,5,0,0,
LMG12-01,178,14,,15,"2012-01-10 10:48:00",-64.497,-66.065,585.131,,,,0.11,0.85,5,0,0,
LMG12-01,178,14,,30,"2012-01-10 10:48:00",-64.497,-66.065,585.131,,,,1.05,-0.05,5,0,0,
LMG12-01,178,14,,50,"2012-01-10 10:48:00",-64.497,-66.065,585.131,,,,1.18,-0.05,5,0,0,
LMG12-01,178,14,,70,"2012-01-10 10:48:00",-64.497,-66.065,585.131,,,,0.39,0.03,5,0,0,
LMG12-01,182,15,,0,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,4.56,-0.79,5,0,0,
LMG12-01,182,15,,10,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,4.1,-0.71,5,0,0,
LMG12-01,182,15,,15,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,2.59,-0.47,5,0,0,
LMG12-01,182,15,,20,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,0.78,-0.11,5,0,0,
LMG12-01,182,15,,35,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,0.41,0.1,5,0,0,
LMG12-01,182,15,,55,"2012-01-10 20:08:00",-66.25333,-67.33667,400.040,,,,0.08,0.15,5,0,0,
LMG12-01,201,16,,0,"2012-01-11 06:55:00",-65.875,-68.28167,400.100,,,,2.02,-0.21,5,0,0,
LMG12-01,201,16,,20,"2012-01-11 06:55:00",-65.875,-68.28167,400.100,,,,1.8,-0.19,5,0,0,
LMG12-01,201,16,,35,"2012-01-11 06:55:00",-65.875,-68.28167,400.100,,,,1.14,-0.09,5,0,0,
LMG12-01,201,16,,55,"2012-01-11 06:55:00",-65.875,-68.28167,400.100,,,,0.13,0.04,5,0,0,
LMG12-01,201,16,,75,"2012-01-11 06:55:00",-65.875,-68.28167,400.100,,,,0.09,0.08,5,0,0,
LMG12-01,221,17,,0,"2012-01-11 13:32:00",-65.23833,-69.8,400.200,,,,2.86,-0.42,5,0,0,
LMG12-01,221,17,,20,"2012-01-11 13:32:00",-65.23833,-69.8,400.200,,,,3.27,-0.19,5,0,0,
LMG12-01,221,17,,30,"2012-01-11 13:32:00",-65.23833,-69.8,400.200,,,,2,-0.26,5,0,0,
LMG12-01,221,17,,50,"2012-01-11 13:32:00",-65.23833,-69.8,400.200,,,,0.34,-0.01,5,0,0,
LMG12-01,221,17,,80,"2012-01-11 13:32:00",-65.23833,-69.8,400.200,,,,0.42,0.07,5,0,0,
LMG12-01,226,18,,0,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.37,-0.02,5,0,0,
LMG12-01,226,18,,10,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.32,0,5,0,0,
LMG12-01,226,18,,40,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.29,0.03,5,0,0,
LMG12-01,226,18,,55,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.27,0.05,5,0,0,
LMG12-01,226,18,,70,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.16,0.02,5,0,0,
LMG12-01,226,18,,100,"2012-01-11 23:44:00",-65.84833,-71.37667,300.200,,,,0.02,0.01,5,0,0,
LMG12-01,253,19,,0,"2012-01-12 12:36:00",-66.505,-69.86667,300.100,,,,2.05,-0.15,5,0,0,
LMG12-01,253,19,,20,"2012-01-12 12:36:00",-66.505,-69.86667,300.100,,,,1.79,-0.09,5,0,0,
LMG12-01,253,19,,40,"2012-01-12 12:36:00",-66.505,-69.86667,300.100,,,,0.25,0.07,5,0,0,
LMG12-01,253,19,,60,"2012-01-12 12:36:00",-66.505,-69.86667,300.100,,,,0.15,0.05,5,0,0,
LMG12-01,253,19,,80,"2012-01-12 12:36:00",-66.505,-69.86667,300.100,,,,0.2,0.06,5,0,0,
LMG12-01,268,20,,0,"2012-01-12 19:16:00",-66.89167,-68.91833,300.040,,,,5.68,-0.77,5,0,0,
LMG12-01,268,20,,10,"2012-01-12 19:16:00",-66.89167,-68.91833,300.040,,,,4.96,-0.88,5,0,0,
LMG12-01,268,20,,20,"2012-01-12 19:16:00",-66.89167,-68.91833,300.040,,,,0.22,0.06,5,0,0,
LMG12-01,268,20,,45,"2012-01-12 19:16:00",-66.89167,-68.91833,300.040,,,,0.15,0.06,5,0,0,
LMG12-01,268,20,,70,"2012-01-12 19:16:00",-66.89167,-68.91833,300.040,,,,0.11,0.04,5,0,0,
LMG12-01,273,21,,0,"2012-01-13 03:42:00",-67.51,-70.59,200.040,,,,4.75,-0.68,5,0,0,
LMG12-01,273,21,,10,"2012-01-13 03:42:00",-67.51,-70.59,200.040,,,,4.37,-0.53,5,0,0,
LMG12-01,273,21,,20,"2012-01-13 03:42:00",-67.51,-70.59,200.040,,,,0.26,0.03,5,0,0,
LMG12-01,273,21,,50,"2012-01-13 03:42:00",-67.51,-70.59,200.040,,,,0.15,0.05,5,0,0,
LMG12-01,273,21,,75,"2012-01-13 03:42:00",-67.51,-70.59,200.040,,,,0.1,0.03,5,0,0,
