"studyName","Event","Cast","Bottle","Datetime GMT","Station Name","Line","Station","Latitude (º)","Longitude (º)","Irradiance (%)","Depth (m)","[PO4]3- (µmol/L)","[SiO4]4- (µmol/L)","[NO2]- (µmol/L)","[NO3]- (µmol/L)","[NH4]+ (µmol/L)","Nitrite and Nitrate (µmol/L)","Notes"
PD91-09,48,,9,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,25.3,1.8,44.5,,18,12.1,,
PD91-09,48,,8,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,34.8,1.6,37.9,0.1,17.9,5.4,18,
PD91-09,48,,7,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,45.1,1.6,40.3,,20.3,14.8,,
PD91-09,48,,6,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,54.6,2.2,45,,24.6,42.5,,
PD91-09,48,,5,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,65.1,1.7,54.3,0.1,21.4,9,21.5,
PD91-09,48,,4,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,79.5,1.4,34.5,,18.7,9.1,,
PD91-09,48,,3,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,120.3,1.9,38.9,,19.6,28.3,,
PD91-09,48,,2,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,150.3,2.4,41.8,0,25.4,21,25.4,
PD91-09,48,,1,"1991-11-14 03:33:00",700.06,700.034,59.9119,-64.13716667,-63.352,,400.8,,,,,,,
PD91-09,58,,12,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,2.6,1.1,41.5,0,18.1,18.3,18.1,"broke surf"
PD91-09,58,,11,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,9.7,1.6,35.1,0.1,15.5,26.8,15.6,
PD91-09,58,,10,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,19.1,1.1,35.2,0,15.7,15.9,15.7,
PD91-09,58,,9,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,29.7,1.1,20.6,0,9.7,19.8,9.7,
PD91-09,58,,8,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,39.9,2,63.4,0.1,28.1,2.6,28.2,
PD91-09,58,,7,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,50.1,1.6,55,0,21.4,12.3,21.4,
PD91-09,58,,6,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,60.2,2.3,59.3,0.1,27.6,29.6,27.7,
PD91-09,58,,5,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,70,1.1,47.1,0,19.3,19.5,19.3,
PD91-09,58,,4,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,80.5,2.3,63,0.1,28.3,0.8,28.4,
PD91-09,58,,3,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,107.4,1.6,24.8,,15.5,21.8,,
PD91-09,58,,2,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,149.5,1.9,45.1,0,21.8,26.4,21.8,
PD91-09,58,,1,"1991-11-14 11:29:00",700.08,700.355,79.2864,-64.02233333,-63.65033333,,501.3,1.7,41.6,0,18.2,26,18.2,
PD91-09,62,,12,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,1.6,2,51.4,0.1,26.5,19.5,26.6,
PD91-09,62,,11,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,9.8,2.3,53.3,0.1,24.2,6.1,24.3,
PD91-09,62,,10,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,18,2.3,43.9,0,23.2,10.7,23.2,
PD91-09,62,,9,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,29.6,2.2,58.7,0,26.5,3,26.5,
PD91-09,62,,8,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,39.9,1.9,38.1,0.1,18.6,30.4,18.7,
PD91-09,62,,7,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,49.3,1.6,47.8,0.1,23.5,29.9,23.6,
PD91-09,62,,6,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,60.4,2.1,49.1,0.2,22.5,28.8,22.7,
PD91-09,62,,5,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,79.1,2,35,0.1,20.2,32,20.3,
PD91-09,62,,4,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,99.9,1.5,35.6,0,17.2,11.5,17.2,
PD91-09,62,,3,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,120,1.8,40.5,0.1,21.1,19,21.2,
PD91-09,62,,2,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,149.9,2.2,51.2,0,21.7,5.2,21.7,
PD91-09,62,,1,"1991-11-14 15:16:00",700.1,699.954,100.076,-63.90316667,-63.9765,,374.2,,,,,,,
PD91-09,68,,12,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,1.6,1.9,42.9,0.1,20.7,20.1,20.8,
PD91-09,68,,11,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,11.2,1.8,21,0.1,10.7,20.2,10.8,
PD91-09,68,,10,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,19.9,1.6,40.5,0.1,20.3,22.2,20.4,
PD91-09,68,,9,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,31.2,1.6,40.1,0.1,21.3,29.3,21.4,
PD91-09,68,,8,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,39.7,1.8,33.9,0,14.8,21.2,14.8,
PD91-09,68,,7,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,59.8,1.5,27.4,0,12.3,19.5,12.3,
PD91-09,68,,6,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,80.6,1.3,48.1,0,24.3,36.7,24.3,
PD91-09,68,,5,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,89.1,1.7,40,0.1,20,14.5,20.1,
PD91-09,68,,4,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,100.3,1.7,40.7,0,17.7,16.8,17.7,
PD91-09,68,,3,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,121.8,1.7,37.7,0.1,19.3,19.9,19.4,
PD91-09,68,,2,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,149.6,1.6,40.2,,18.6,22.8,,
PD91-09,68,,1,"1991-11-14 19:36:00",700.12,700.03,120.024,-63.78516667,-64.2815,,274.9,2,46.5,,20.9,17.6,,
PD91-09,76,,12,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,2.9,1.5,46.8,0,19.4,17.5,19.4,
PD91-09,76,,11,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,10.2,1.6,43.4,0.1,21.7,26.3,21.8,
PD91-09,76,,10,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,20,1.5,43.3,0,21,16.6,21,
PD91-09,76,,9,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,30,1.1,43.3,0,20.1,29.6,20.1,
PD91-09,76,,8,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,40,1.8,41.2,0.1,18.9,20.6,19,
PD91-09,76,,7,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,59.5,1.5,43.8,0,17.4,17.3,17.4,
PD91-09,76,,6,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,79.6,1.5,31.8,0.1,15.6,23.5,15.7,
PD91-09,76,,5,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,90.1,1.5,33.3,0.1,14.8,26.1,14.9,
PD91-09,76,,4,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,99.9,1.6,31.2,0,15,13,15,
PD91-09,76,,3,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,19.6,1.7,35.6,0,14.9,13.5,14.9,
PD91-09,76,,2,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,148.4,1.6,42,,23.6,25.2,,
PD91-09,76,,1,"1991-11-15 00:02:00",700.14,699.971,140.021,-63.6665,-64.58666667,,299.1,,,,,,,
PD91-09,90,,12,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,3.3,1.3,40.9,0,17.3,21,17.3,
PD91-09,90,,11,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,10.8,1.7,38.7,0,17.8,16,17.8,
PD91-09,90,,10,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,19.5,1.5,35.5,,17.2,14.6,,
PD91-09,90,,9,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,30.3,1.6,26.8,0.1,10.3,25.7,10.4,
PD91-09,90,,8,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,40,1.6,38.5,0.1,17.3,17.8,17.4,
PD91-09,90,,7,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,50.4,1.5,43,0.1,19.3,18.7,19.4,
PD91-09,90,,6,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,60.3,1.8,30.3,0.1,14.4,22.6,14.5,
PD91-09,90,,5,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,80.6,1.5,35.2,0.1,19.4,32.4,19.5,
PD91-09,90,,4,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,100.4,1.8,38.6,0.1,18.5,4.9,18.6,
PD91-09,90,,3,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,119.7,2,47.8,0.1,21.6,11.5,21.7,
PD91-09,90,,2,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,149.8,1.9,47.1,0.1,23.6,30.2,23.7,
PD91-09,90,,1,"1991-11-15 10:10:00",700.16,711.215,147.488,-63.54683333,-64.55,,501.2,1.6,66.6,0.1,24,25.4,24.1,
PD91-09,91,,12,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,2.8,2,43.7,0.2,23.6,25.9,23.8,
PD91-09,91,,11,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,10.1,1.1,0.4,0.1,12.4,0.1,12.5,
PD91-09,91,,10,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,20.3,1.9,62.8,0,33.1,4.3,33.1,
PD91-09,91,,9,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,30.2,1.8,45.3,0.1,24.8,14.1,24.9,
PD91-09,91,,8,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,40.8,1.5,40.7,0.1,21.6,20.8,21.7,
PD91-09,91,,7,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,50.1,1.7,51.1,0.2,25.6,15.7,25.8,
PD91-09,91,,6,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,60,1.6,55.6,0.2,31.7,29,31.9,
PD91-09,91,,5,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,80.9,1.5,44.5,0.2,24.7,21.8,24.9,
PD91-09,91,,4,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,100.8,1.5,44.9,0.3,31.2,28.7,31.5,
PD91-09,91,,2,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,120.2,1.5,44.4,0.1,27.3,19.7,27.4,
PD91-09,91,,1,"1991-11-15 13:57:00",700.16,700.269,159.174,-63.5505,-64.87166667,,180.2,2.2,43.9,0.1,26.7,15.6,26.8,
PD91-09,92,,12,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,4.6,,,,,,,
PD91-09,92,,11,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,10.6,,,,,,,
PD91-09,92,,10,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,20.7,,,,,,,
PD91-09,92,,9,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,30.6,,,,,,,
PD91-09,92,,8,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,40.5,,,,,,,
PD91-09,92,,7,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,50.3,,,,,,,
PD91-09,92,,6,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,60.7,,,,,,,
PD91-09,92,,5,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,79.9,,,,,,,
PD91-09,92,,4,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,100.8,,,,,,,
PD91-09,92,,3,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,120,,,,,,,
PD91-09,92,,2,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,150.2,,,,,,,
PD91-09,92,,1,"1991-11-15 18:03:00",700.16,699.592,160.101,-63.54983333,-64.89516667,,501.2,,,,,,,
PD91-09,93,,12,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,2.3,1.7,62.7,0.3,29.8,10.5,30.1,
PD91-09,93,,11,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,10,2,54.9,0.3,25.8,18.3,26.1,
PD91-09,93,,10,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,19.6,2,62.2,0.1,28.5,7.9,28.6,
PD91-09,93,,9,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,28.7,2,60.1,0.1,26.8,15.1,26.9,
PD91-09,93,,8,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,39.7,2.1,41.4,0.3,22.7,16,23,
PD91-09,93,,7,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,49.9,2.3,67.1,0.2,29,0.5,29.2,
PD91-09,93,,6,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,59.6,2.1,67.5,0.1,28.9,4.4,29,
PD91-09,93,,5,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,81.6,2,49.6,0,21.8,17.4,21.8,
PD91-09,93,,4,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,99.9,2.2,55.1,-0.1,27.2,12.9,27.1,
PD91-09,93,,3,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,120,2.4,74.8,-0.1,30.9,5.4,30.8,
PD91-09,93,,2,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,149.8,2.3,78.6,,35,3.1,,
PD91-09,93,,1,"1991-11-15 22:06:00",700.16,699.691,159.99,-63.54966667,-64.89166667,,500.2,1.1,60.1,0,25.8,20.2,25.8,
PD91-09,102,,12,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,5,1.4,57.1,0.1,25.3,8.1,25.4,
PD91-09,102,,11,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,10.1,2,57.2,0.1,26,12.3,26.1,
PD91-09,102,,10,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,20.6,2.2,41.4,0.6,24.3,39.9,24.9,
PD91-09,102,,9,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,30.4,1.9,30.2,0.1,19.8,27.5,19.9,
PD91-09,102,,8,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,39.4,2.2,60.8,0.1,27.9,20.3,28,
PD91-09,102,,7,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,60.4,1.4,57.9,0.1,26.2,2.6,26.3,
PD91-09,102,,6,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,80.3,2.3,27.4,0.4,22.6,35.6,23,
PD91-09,102,,5,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,90.3,2.2,37.6,0.1,16.8,2.6,16.9,
PD91-09,102,,4,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,100,1.8,24.6,1.6,24.4,56,26,
PD91-09,102,,3,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,109.7,1.8,55.2,0.2,25.3,32.7,25.5,
PD91-09,102,,2,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,150.6,1.8,37.1,0.7,25.3,27.7,26,
PD91-09,102,,1,"1991-11-16 07:13:00",600.16,600.039,160.027,-64.211,-66.25833333,,299.9,2,66.8,0.1,32.5,3.8,32.6,
PD91-09,112,,12,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,1.6,1.5,29.1,0.1,20.3,20.3,20.4,
PD91-09,112,,11,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,10,1.5,33.6,0.1,16.5,13.5,16.6,
PD91-09,112,,10,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,20.5,1.5,19.4,0.1,12.2,17,12.3,
PD91-09,112,,9,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,30.1,2.3,60,0.1,30.1,3.8,30.2,
PD91-09,112,,8,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,38.9,1,19.6,0.1,10.8,11.6,10.9,
PD91-09,112,,7,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,49.7,1.6,40.6,0,19.6,6.4,19.6,
PD91-09,112,,6,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,60.4,1.4,28.6,0.1,15.9,14.4,16,
PD91-09,112,,5,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,80,1.2,29.3,0.1,14.2,16.3,14.3,
PD91-09,112,,4,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,109.7,1.9,42,0.2,21.4,20.7,21.6,
PD91-09,112,,3,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,119.9,,,,,,,
PD91-09,112,,2,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,150.6,,,,,,,
PD91-09,112,,1,"1991-11-16 15:43:00",500.16,499.823,160.035,-64.86166667,-67.69833333,,250.5,,,,,,,
PD91-09,118,,12,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,3.3,2,46.6,0.2,24.3,21.5,24.5,
PD91-09,118,,11,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,9.8,1.9,38.6,0.1,18.7,5.9,18.8,
PD91-09,118,,10,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,20.1,2.3,45.1,0.1,22.5,19.6,22.6,
PD91-09,118,,9,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,30,1.9,32.5,0.1,17.8,11.4,17.9,
PD91-09,118,,8,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,39.6,1.6,32.3,0.1,17.8,17.2,17.9,
PD91-09,118,,7,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,50,1.7,33.2,0.1,16.3,19.1,16.4,
PD91-09,118,,6,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,59.8,2,39.7,0.1,19.6,18.6,19.7,
PD91-09,118,,5,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,79.8,1.8,46.1,0.1,23.4,20.5,23.5,
PD91-09,118,,4,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,99.9,2.1,34.3,0.6,21.6,27.1,22.2,
PD91-09,118,,3,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,119.7,1.9,40.9,0.1,22.6,19.8,22.7,
PD91-09,118,,2,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,149.8,1.6,61.3,0,31,2.5,31,
PD91-09,118,,1,"1991-11-16 19:55:00",500.14,499.925,140.228,-64.98516667,-67.39566667,,219.9,2.2,56.9,0,30.1,19.4,30.1,
PD91-09,126,,12,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,1.3,1.9,43.1,0.5,23.5,35.7,24,
PD91-09,126,,11,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,10.8,1.4,26.1,0.7,19.3,29.6,20,
PD91-09,126,,10,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,20.1,1.6,41.7,0.2,19,12.3,19.2,
PD91-09,126,,9,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,30.7,1.2,44.5,0.2,23.1,24.7,23.3,
PD91-09,126,,8,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,40.4,1.5,41.8,0.2,21.7,25.4,21.9,
PD91-09,126,,7,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,50.2,1.6,38.6,0.3,19.3,23.9,19.6,
PD91-09,126,,6,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,70.8,2,40.1,0,21.9,7.1,21.9,
PD91-09,126,,5,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,87.7,2.2,34.5,0.4,18,20.6,18.4,
PD91-09,126,,4,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,120.1,1.8,45.8,0.2,23.1,24.4,23.3,
PD91-09,126,,3,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,149.1,1.3,38.9,0.2,21.7,26.3,21.9,
PD91-09,126,,2,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,250.3,1.5,39.4,0.5,21.5,24,22,
PD91-09,126,,1,"1991-11-17 00:14:00",500.12,500.051,119.976,-65.1095,-67.08383333,,498.14,,,,,,,
PD91-09,136,,12,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,5.4,1.8,51.9,0.2,26.1,29.8,26.3,
PD91-09,136,,11,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,10.5,1.6,42.6,0.1,21.1,22.9,21.2,
PD91-09,136,,10,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,20,2,46.4,0.1,20.5,7.8,20.6,
PD91-09,136,,9,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,30.2,2.4,28.8,0.2,14.5,19.4,14.7,
PD91-09,136,,8,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,40.5,2,45.8,0.2,23.6,20.8,23.8,
PD91-09,136,,7,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,59.9,2.2,47.4,0.2,22.4,18,22.6,
PD91-09,136,,6,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,80.2,2.1,71.5,0.1,30.1,6.2,30.2,
PD91-09,136,,5,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,99.9,1.6,46.5,0.1,20.9,23.4,21,
PD91-09,136,,4,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,150.7,1.7,72.3,0.1,30.3,4.6,30.4,
PD91-09,136,,3,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,250.1,1.6,52.5,0,21.4,2.9,21.4,
PD91-09,136,,2,"1991-11-17 07:37:00",500.1,499.952,100.021,-65.23383333,-66.77733333,,400.9,2.2,64.3,0,24.6,23.1,24.6,
PD91-09,137,,12,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,2.4,1.5,40.8,0.5,20.6,28,21.1,
PD91-09,137,,11,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,4.6,1.9,45.3,0.2,18.4,19,18.6,
PD91-09,137,,10,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,10.3,1,45.6,0,18,6.4,18,
PD91-09,137,,9,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,20.8,1.6,32.8,0.1,12.8,19.5,12.9,
PD91-09,137,,8,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,39.8,1.5,35.5,1,24.6,34.7,25.6,
PD91-09,137,,7,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,60.3,3.5,41.7,0.1,19.3,16.8,19.4,
PD91-09,137,,6,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,80.1,1.7,38.2,0.5,19.9,26.1,20.4,
PD91-09,137,,5,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,100.3,1.6,44.6,0.6,20.7,14.7,21.3,
PD91-09,137,,4,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,120.4,1.9,47.7,0.9,26.3,32,27.2,
PD91-09,137,,3,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,150.1,1.5,32.7,0.2,22.9,24.2,23.1,
PD91-09,137,,2,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,250.4,1.6,28.4,0.5,24.5,34.2,25,
PD91-09,137,,1,"1991-11-17 09:24:00",500.12,500.519,120.293,-65.105,-67.08166667,,400.1,2.7,41.2,0.2,20.8,21.6,21,
PD91-09,138,,12,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,24.5,,,,,,,
PD91-09,138,,11,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,38.9,,,,,,,
PD91-09,138,,10,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,65.3,,,,,,,
PD91-09,138,,9,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,80.5,,,,,,,
PD91-09,138,,8,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,100,,,,,,,
PD91-09,138,,7,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,120.1,,,,,,,
PD91-09,138,,6,"1991-11-17 11:30:00",500.12,500.051,119.976,-65.10966667,-67.08416667,,139.9,,,,,,,
